episodes,mean timesteps,mean reward,median reward,min reward,max reward,mc action
46600,143.39,-1.0,-1.0,-1,-1,5
46700,143.12,-1.0,-1.0,-1,-1,5
46800,142.86,-1.0,-1.0,-1,-1,1
46900,142.59,-1.0,-1.0,-1,-1,5
47000,142.32,-1.0,-1.0,-1,-1,5
47100,142.06,-0.96,-1.0,-1,1,5
47200,141.8,-1.0,-1.0,-1,-1,1
47300,141.54,-1.0,-1.0,-1,-1,5
47400,141.27,-0.98,-1.0,-1,1,5
47500,141.01,-0.98,-1.0,-1,1,5
47600,140.75,-1.0,-1.0,-1,-1,5
47700,140.5,-0.98,-1.0,-1,1,3
47800,140.24,-0.98,-1.0,-1,1,5
47900,139.98,-1.0,-1.0,-1,-1,5
48000,139.73,-0.98,-1.0,-1,1,5
48100,139.48,-0.98,-1.0,-1,1,0
48200,139.23,-1.0,-1.0,-1,-1,5
48300,138.98,-1.0,-1.0,-1,-1,5
48400,138.73,-1.0,-1.0,-1,-1,5
48500,138.48,-0.98,-1.0,-1,1,5
48600,138.23,-0.98,-1.0,-1,1,5
48700,137.99,-1.0,-1.0,-1,-1,5
48800,137.74,-1.0,-1.0,-1,-1,5
48900,137.5,-1.0,-1.0,-1,-1,4
49000,137.25,-1.0,-1.0,-1,-1,5
49100,137.02,-0.96,-1.0,-1,1,5
49200,136.78,-0.96,-1.0,-1,1,5
49300,136.54,-1.0,-1.0,-1,-1,5
49400,136.31,-0.96,-1.0,-1,1,5
49500,136.08,-1.0,-1.0,-1,-1,5
49600,135.84,-1.0,-1.0,-1,-1,5
49700,135.61,-1.0,-1.0,-1,-1,5
49800,135.38,-0.98,-1.0,-1,1,2
49900,135.14,-1.0,-1.0,-1,-1,5
50000,134.91,-1.0,-1.0,-1,-1,5
50100,134.68,-1.0,-1.0,-1,-1,5
50200,134.45,-1.0,-1.0,-1,-1,3
50300,134.22,-1.0,-1.0,-1,-1,5
50400,133.99,-1.0,-1.0,-1,-1,5
50500,133.76,-1.0,-1.0,-1,-1,5
50600,133.53,-1.0,-1.0,-1,-1,5
50700,133.3,-1.0,-1.0,-1,-1,5
50800,133.08,-0.96,-1.0,-1,1,5
50900,132.85,-1.0,-1.0,-1,-1,5
51000,132.63,-1.0,-1.0,-1,-1,5
51100,132.4,-0.96,-1.0,-1,1,5
51200,132.18,-1.0,-1.0,-1,-1,5
51300,131.96,-0.96,-1.0,-1,1,5
51400,131.74,-1.0,-1.0,-1,-1,5
